iqr.TOF_etoposide_halfpercDMSO	II	11645604	11872440	12066887	6.322004033211911	0.2658937637341821
iqr.TOF_mebendazole_1percDMSO	II	7027590	8293290	8904959	5.939780845848046	0.13805899675547945
iqr.TOF_silver_1percwater	II	3439475	3702412	3888751	7.587328573771779	0.14176279740447004
iqr.TOF_silver_1percwater	IV	16270898	16539826	16827161	7.587328573771779	0.14176279740447004
iqr.TOF_silver_1percwater	V	1554461	1947485	15265819	9.980228243111023	0.14777327935222673
iqr.TOF_silver_1percwater	X	14172814	14718907	14926520	8.274908189405524	0.14394961763382813
iqr.yellow_abamectin_1percDMSO	V	4324216	7071601	11404602	11.818959572687337	0.1531375053214134
iqr.yellow_abamectin_1percDMSO	V	15984276	16172999	16532077	5.913415645085503	0.23123893235455098
iqr.yellow_arsenictrioxide_1percwater	II	6963089	7931252	8515932	9.324549208295014	0.20496240266655816
iqr.yellow_chlorpromazine_1percethanol	X	5088524	5995107	7260449	6.185567390011121	0.18229279026621217
iqr.yellow_DA1877_lysate	II	4572915	5611686	7205482	6.696346684814269	0.09937198067632849
iqr.yellow_DA1877_lysate	V	15374496	15783230	15983106	6.166831391581445	0.15020421607378132
iqr.yellow_DA1877_lysate	X	5887790	8596843	9640417	9.103676566585328	0.06233906302662623
iqr.yellow_docetaxel_halfpercDMSO	IV	16814327	17072978	17289322	7.431073463220924	0.16884676438452176
iqr.yellow_etoposide_halfpercDMSO	II	11645604	12041264	12199892	7.324032688022615	0.35382129117068883
iqr.yellow_etoposide_halfpercDMSO	V	20205081	20634351	20900332	6.710871600903473	0.14937788672728433
iqr.yellow_HT115_lysate	II	4271093	5498459	7205482	7.03387831954161	0.062133160956690366
iqr.yellow_HT115_lysate	II	11764530	11958857	12112306	6.248184399401769	0.06703061518470829
iqr.yellow_HT115_lysate	V	15283455	17671048	18045135	7.831153818299078	0.07179012659514973
iqr.yellow_HT115_lysate	X	7712228	8556652	9604351	7.3845945436583795	0.07179012659514973
iqr.yellow_JUb71_lysate	III	2106394	2503365	2709186	5.8075246788161285	0.06651487327965314
iqr.yellow_JUb87_lysate	V	15283455	17671048	18045135	8.727372355954481	0.07786990225817324
iqr.yellow_K12_lysate	I	135309	880852	1404829	6.1843595810000025	0.07482318078484633
iqr.yellow_nickel_1percwater	IV	2422298	2671347	4271993	6.122433628357439	0.10367109634551497
iqr.yellow_OP50B12_lysate	I	12004251	13013679	13867842	8.899010863959374	0.08097404785979104
iqr.yellow_OP50B12_lysate	X	5671521	6955431	9640417	9.725832495342456	0.0632591843613077
iqr.yellow_zinc_1percwater	X	5001360	6344867	9206740	6.361991719729751	0.36117916108879977
mean.EXT_abamectin_1percDMSO	III	11808835	12048496	12315193	5.951479758985135	0.10537470335144095
mean.EXT_abamectin_1percDMSO	V	4324216	6395875	11404602	6.885115472612213	0.14908722109533468
mean.EXT_abamectin_1percDMSO	V	16233547	16600222	16744601	6.160388953675944	0.2833857827336043
mean.EXT_arsenictrioxide_1percwater	I	3080051	4645862	11115753	6.141473905206904	0.13605066445182726
mean.EXT_arsenictrioxide_1percwater	II	7138704	7931252	8471399	7.62854790533759	0.27411144608514876
mean.EXT_cisplatin500_1percWater	I	11029081	11922136	12680803	5.823677132718378	0.1896585365853658
mean.EXT_DA1877_lysate	II	4670347	5611686	6407021	6.023382420800905	0.07094060812730889
mean.EXT_DA1877_lysate	V	16575026	16722636	17601064	6.159393222329452	0.0862824401752612
mean.EXT_DA1877_lysate	X	7722399	8556652	9640417	7.633123069100754	0.09937198067632849
mean.EXT_daunorubicin_halfpercDMSO	IV	1778719	2143318	3498205	7.728038636175965	0.15026823816297497
mean.EXT_daunorubicin_halfpercDMSO	X	14077223	14314495	14536717	6.1952911513632465	0.10818824755073829
mean.EXT_etoposide_halfpercDMSO	II	11645604	11872440	12066887	7.563538482965023	0.3687500671376318
mean.EXT_OP50_lysate	III	4042592	5282311	11030714	6.778493062770332	0.12892583120204607
mean.EXT_OP50_lysate	V	16310341	16591874	16735486	6.278651893498898	0.12295584765756656
mean.green_arsenictrioxide_1percwater	II	6964225	7931252	8951456	9.208309635366428	0.28781492944377235
mean.green_bleomycin_1percWater	II	13266268	13469940	13732097	5.911781664013738	0.1581541382205834
mean.green_cisplatin500_1percWater	IV	12862515	14033766	14741155	7.3959404472539365	0.1963028363315308
mean.green_copper_1percwater	V	16569272	16705649	16778281	6.550481912624429	0.1810574341236973
mean.green_DA1877_lysate	V	16575026	16768958	17601064	5.9280857401706255	0.05921571527161589
mean.green_DA1877_lysate	X	7722399	8596843	9640417	7.9034304022607	0.0605190428041793
mean.green_DA837_lysate	III	7271531	8001998	8868193	6.493495537562068	0.10061500831966322
mean.green_OP50_lysate	III	3629682	5282311	11030714	7.230287647522911	0.12294401818698493
mean.green_OP50_lysate	V	16310341	16591874	16735486	5.763225049560792	0.12424671385237612
mean.norm.EXT_arsenictrioxide_1percwater	II	7228624	7931252	8468715	6.169357931016254	0.26872363750609973
mean.norm.EXT_arsenictrioxide_1percwater	III	7186324	7815934	8686421	5.980751239070437	0.14677740863787384
mean.norm.EXT_bicuculline_1percDMSO	V	18392008	18981227	19781362	6.1315695168384545	0.13306063122923595
